ID,latitude,longitude,DOY,maximum_temperature,minimum_temperature,wind_speed,precipitation,precipitation_severity,Area,Field,Crop
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,154,25.00118408,9.299859619,5.605046511,0.000493601,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,155,24.75887451,15.6043335,6.59392035,17.44122617,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,156,22.70351563,14.61193237,9.175686717,1.92107071,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,157,27.01757202,14.48473511,9.241696874,0.135138631,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,158,24.99654541,11.94848022,11.14268919,4.070524186,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,159,22.12606201,9.383416748,6.101227244,0.108748674,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,160,27.54488525,9.997064209,5.982054631,-4.47E-05,2,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,161,33.12896118,16.59581909,7.004292727,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,162,32.7362915,19.88964233,7.128312389,0.118982047,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,163,31.71880493,18.1647583,8.494604707,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,164,32.09478149,18.89724121,12.39588678,5.366875768,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,165,27.36107788,15.9598938,6.882683913,1.975456268,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,166,26.86812744,17.22619019,7.884918809,9.775661677,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,167,24.66326294,16.09172974,10.47063442,21.94372906,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,168,28.46489868,14.06511841,7.462159872,0.001033768,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,169,27.97844849,19.61486206,7.997167309,15.81203423,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,170,27.68135986,17.66900024,4.821897189,8.778763011,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,171,31.75963745,21.77236328,9.435266058,0.004263595,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,172,29.98742065,15.34346924,9.820916454,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,173,27.2227417,12.96129761,4.633995891,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,174,26.57476196,16.45006714,6.695859313,2.768781021,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,175,25.88033447,14.49959717,6.817417185,0.023651868,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,176,29.89272461,16.44637451,8.754107277,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,177,30.61776123,21.87911377,11.98110338,1.535978168,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,178,26.96468506,17.96700439,13.75569101,-4.47E-05,2,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,179,24.66234741,14.29070435,9.014379064,0.037662685,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,180,26.03444824,12.63451538,3.0364875,-4.47E-05,2,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,181,27.83083496,14.89043579,4.273323615,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,182,27.74169312,14.96654663,9.591547171,0.912847012,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,183,22.83275757,9.497827148,6.017444054,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,184,26.28002319,15.98818359,5.435756842,0.358114019,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,185,28.14470825,17.37423096,8.425993125,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,186,32.09676514,19.63594971,9.372395555,0.414898604,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,187,30.53164063,17.71499023,6.347507358,3.54857181,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,188,27.95293579,15.34945068,3.593237241,0.024734065,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,189,27.00435791,17.19432983,5.912044803,6.731145099,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,190,26.64058838,15.26622925,8.082088828,6.628282309,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,191,28.98711548,14.31765137,6.695021272,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,192,30.26854858,19.12636719,8.360000292,0.494716689,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,193,29.44039307,18.97658691,10.03135228,45.65305638,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,194,26.65804443,16.0515686,11.14588551,8.045571938,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,195,26.45357666,18.24990234,14.69391127,2.903167248,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,196,20.30397949,15.61571655,10.28738221,2.863243222,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,197,23.94063721,13.468927,4.534660578,0.320445746,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,198,25.52321777,14.8303772,6.075620135,0.183271244,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,199,26.79274902,17.9210144,8.83897686,0.706106424,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,200,29.01564941,14.10527954,4.158270439,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,201,30.6758667,19.11766968,7.760439634,0.430077329,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,202,32.83455811,20.99105225,8.549863338,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,203,32.30758057,19.72310791,5.882769982,2.999872938,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,204,32.19106445,20.32460938,3.468993187,0.016303733,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,205,29.91033325,21.88735352,8.673658927,3.492351636,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,206,27.79918823,17.40828857,9.545803746,1.201406121,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,207,32.16652832,15.45089111,6.07295684,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,208,31.39226685,20.87139282,5.301605582,1.491496295,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,209,26.65487061,18.18572388,7.654592315,10.7311758,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,210,25.00414429,16.50090942,6.644238393,0.815737993,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,211,26.1635376,14.69249878,3.822406888,0.265352428,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,212,27.60265503,17.7736145,6.994789004,0.176524743,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,213,29.87151489,17.94399414,9.687946002,0.028669834,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,214,29.69677124,21.99025879,10.12174718,0.723047167,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,215,30.52349243,18.25838623,4.946752469,7.437452659,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,216,32.64147339,18.00270996,7.236326416,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,217,31.50423584,17.68813477,12.00841498,15.97695534,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,218,25.81972656,13.52718506,7.039864182,0.015158206,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,219,26.43026123,14.66118774,3.149730643,0.102819875,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,220,27.90706787,14.4732605,4.247402469,0.000659376,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,221,28.34905396,16.57351074,8.456506014,0.0059288,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,222,29.77260742,18.51726685,7.151139975,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,223,31.34291992,17.97930298,8.333935738,20.64085196,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,224,28.57244263,20.09163818,5.893576781,24.80777992,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,225,27.3666626,18.54549561,5.416924318,0.132478774,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,226,25.27611694,14.67330322,5.507070223,3.169026166,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,227,27.9651123,13.74657593,3.966357986,1.863315746,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,228,26.35848389,16.84047852,6.407321374,10.51486649,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,229,27.38683472,14.92894897,5.853796721,5.564907521,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,230,29.87664185,14.39019165,3.769020398,0.000659376,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,231,28.37807617,17.72927246,5.674692512,1.26286225,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,232,24.32601318,13.2416626,6.384149154,0.003954396,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,233,20.35540161,14.37404785,8.315994064,1.11191906,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,234,24.61635742,7.671685791,5.620555003,0.042840838,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,235,29.13622437,14.56762085,8.469613194,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,236,30.27749023,20.10292969,10.52234042,4.500439331,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,237,25.47451172,13.7449585,8.501453837,8.383288935,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,238,22.04348145,13.59493408,9.203054468,0.713815913,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,239,23.25652466,9.563012695,5.891909679,0.002635643,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,240,21.34258423,13.93770752,7.097106576,20.82276721,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,241,29.09911499,15.15236816,7.483362993,4.73903501,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,242,27.5989624,18.33257446,7.903669,21.10685591,2,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,243,26.0850769,9.7953125,3.836952806,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,244,24.97365723,11.2293335,4.209810297,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,245,26.64187012,13.38140259,6.683623632,0,2,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,246,25.01210938,15.37783203,12.02827676,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,247,27.08321533,17.27120361,13.03863458,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,248,25.73769531,18.36513672,9.344597975,8.20463904,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,249,22.34508667,12.92974243,7.199250102,7.707859352,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,250,22.11925659,14.0168396,5.194078326,0.28495957,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,251,22.93239746,10.12362061,5.13067925,4.94575958,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,252,23.50515137,11.60482178,7.639832377,5.330346547,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,253,20.4190918,12.2522522,6.106025139,0.359005295,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,254,21.55422363,8.295495605,6.287507256,2.061591513,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,255,27.67913208,12.26687012,7.001586795,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,256,24.66091309,14.09325562,8.98413078,0.044425949,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,257,16.06734619,6.541253662,7.840196649,0.045322813,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,258,19.17830811,3.348718262,5.656422138,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,259,21.34130249,13.87685547,7.717119018,0.982326455,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,260,21.33098755,13.31014404,3.972093105,2.740111232,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,261,22.97704468,9.830804443,6.060157577,0.047566369,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,262,24.68837891,13.06887207,7.671353618,0.223930001,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,263,25.04042969,11.27251587,8.125186404,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,264,21.18413696,9.846276855,5.022636016,7.100693822,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,265,21.5602356,12.31066284,7.442245682,0.009872019,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,266,19.69692383,10.51430664,10.44116124,0.025577843,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,267,18.00106201,14.08208618,9.339119275,7.13255538,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,268,23.88552246,16.64437256,12.48340937,5.910585701,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,269,21.51046143,11.23644409,12.05977245,2.0189564,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,270,18.86831055,8.178735352,13.0343283,0.146294013,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,271,17.9538208,5.25838623,9.098773917,0,2,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,272,17.20678101,5.314202881,5.551436702,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,273,18.77816162,6.759362793,4.821532647,0.001346692,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,274,21.06221924,7.959771729,7.479219913,0,2,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,275,22.40368042,9.909509277,7.283499002,0.001914799,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,276,24.84780273,12.25698242,7.593511025,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,277,25.18004761,14.16362915,11.03419785,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,278,22.02584229,15.25917969,15.484707,13.87830669,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,279,16.02575073,7.117944336,11.9467111,3.021697417,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,280,10.7010437,2.485955811,10.6694032,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,281,7.917077637,0.995141602,9.19631803,0.060714781,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,282,8.521844482,0.121087646,5.767114401,0.029845163,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,283,15.6869751,-0.596624756,7.287923416,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,284,19.05727539,8.630426025,7.612439116,0.001914799,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,285,13.89434204,4.383905029,10.80692104,1.271473244,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,286,5.717248535,1.784539795,8.806976636,0.053364784,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,287,13.53603516,-1.100408936,5.723780076,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,288,18.79235229,3.127648926,7.570333878,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,289,18.80755005,11.63482056,6.614205201,0.002894551,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,290,17.13869629,2.476190186,7.080066204,0.506600365,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,291,15.58925781,8.487115479,6.466081977,5.778358221,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,292,14.59035645,5.982202148,6.254011075,1.964797288,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,293,10.87584839,4.069024658,7.422140519,0.329226255,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,294,8.92144165,0.16451416,4.600705624,0.016614795,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,295,14.29284058,3.064660645,6.955611746,0.506110474,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,296,16.96605835,-0.797491455,4.531665643,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,297,12.14187012,7.327478027,10.01067964,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,298,12.28521118,-0.343634033,4.047333082,0.001914799,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,299,11.07564697,4.35567627,8.299677213,1.269999862,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,300,8.35680542,5.857324219,7.613878886,14.84211174,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,301,13.42745361,7.123345947,5.85557421,0.06169267,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,302,16.99535522,9.416558838,7.265905221,-4.47E-05,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,303,13.93236694,5.237329102,8.415001472,0.009264797,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,304,6.678186035,1.950646973,5.63630414,0.008285046,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,305,18.48180542,4.585870361,9.729849736,1.34398599,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,306,13.69848022,5.958612061,7.67680041,0.01113303,2,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,307,12.71175537,4.209283447,4.403440237,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,308,14.38305054,3.315118408,4.027542114,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,309,20.15838013,3.400964355,4.372433861,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,310,20.77269897,3.024133301,4.50126485,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,311,21.42827759,8.299981689,8.804266294,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,312,18.46590576,10.72161255,10.99686476,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,313,13.93261108,0.530023193,5.772412697,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,314,18.15819702,2.918206787,7.140355468,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,315,16.38656006,7.237451172,9.583842635,0,1,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,316,11.0928894,-3.50824585,6.792259932,0,2,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,317,14.83681641,1.418634033,10.23321489,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,318,17.78692017,3.387597656,7.967551271,0,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,319,12.73851929,1.30602417,6.097625256,0.001061708,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,320,13.4576355,5.497033691,8.193245729,0.817449763,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,321,13.59813843,0.979333496,6.37306726,0.025976449,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,322,9.628991699,3.087670898,10.20461134,0.05566515,4,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,323,3.026361084,-0.519110107,14.89115385,5.456550121,3,Breeding,Field_47.04440649_-97.04174625,Corn
ID_47.04440649_-97.04174625,47.04440649,-97.04174625,324,0.038354492,-6.67243042,8.856919885,0.001061708,3,Breeding,Field_47.04440649_-97.04174625,Corn
